20,807174819,435456080,-56656885,7,-891647819776.00,96.2,4.156
20,807174820,435456065,-56656892,7,-891647819776.00,96.2,4.156
20,807174821,435456041,-56656899,7,-891647819776.00,96.2,4.156
20,807174822,435456022,-56656901,7,-891647819776.00,96.2,4.156
20,807174823,435456001,-56656909,7,-891647819776.00,96.2,4.156
20,807174824,435455983,-56656912,7,-891647819776.00,96.2,4.156
20,807174825,435455983,-56656915,7,-891647819776.00,96.2,4.156
20,807174826,435455986,-56656919,7,-891647819776.00,96.2,4.156
20,807174827,435455989,-56656916,7,-891647819776.00,96.2,4.156
20,807174828,435455985,-56656917,7,-891647819776.00,96.2,4.156
20,807174829,435455992,-56656907,7,-891647819776.00,96.2,4.156
20,807174830,435455973,-56656911,7,-891647819776.00,96.2,4.156
20,807174831,435455972,-56656906,7,-891647819776.00,96.2,4.156
20,807174832,435455967,-56656924,7,-891647819776.00,96.2,4.156
20,807174833,435455951,-56656923,7,-891647819776.00,96.2,4.156
20,807174834,435455947,-56656935,7,-891647819776.00,96.2,4.156
20,807174835,435455932,-56656943,7,-891647819776.00,96.2,4.156
20,807174836,435455931,-56656949,7,-891647819776.00,96.2,4.156
20,807174837,435455931,-56656946,7,-891647819776.00,96.2,4.156
20,807174838,435455931,-56656940,7,-891647819776.00,96.2,4.156
20,807174839,435455932,-56656949,7,-891647819776.00,96.2,4.156
20,807174840,435455944,-56656944,7,-891647819776.00,96.2,4.156
20,807174841,435455941,-56656926,7,-891647819776.00,96.2,4.156
20,807174842,435455934,-56656917,7,-891647819776.00,96.2,4.156
20,807174843,435455925,-56656913,7,-891647819776.00,96.2,4.156
20,807174844,435455910,-56656917,7,-891647819776.00,96.2,4.156
20,807174845,435455903,-56656928,7,-891647819776.00,96.2,4.156
20,807174846,435455896,-56656929,7,-891647819776.00,96.2,4.156
20,807174847,435455898,-56656923,7,-891647819776.00,96.2,4.156
20,807174848,435455901,-56656913,7,-891647819776.00,96.2,4.156
20,807174849,435455896,-56656913,7,-891647819776.00,96.2,4.156
20,807174850,435455904,-56656908,7,-891647819776.00,96.2,4.156
20,807174851,435455899,-56656900,7,-891647819776.00,96.2,4.151
20,807174852,435455906,-56656889,7,-891647819776.00,96.2,4.151
20,807174853,435455903,-56656882,7,-891647819776.00,96.2,4.151
20,807174854,435455908,-56656871,7,-891647819776.00,96.2,4.151
20,807174855,435455927,-56656872,7,-891647819776.00,96.2,4.151
20,807174856,435455924,-56656851,7,-891647819776.00,96.2,4.151
20,807174857,435455918,-56656845,7,-891647819776.00,96.2,4.151
20,807174858,435455918,-56656841,7,-891647819776.00,96.2,4.151
20,807174859,435455897,-56656843,7,-891647819776.00,96.2,4.151
20,807174860,435455866,-56656863,7,-891647819776.00,96.2,4.151
20,807174861,435455880,-56656861,7,-891647819776.00,96.2,4.151
20,807174862,435455905,-56656863,7,-891647819776.00,96.2,4.151
20,807174863,435455925,-56656859,7,-891647819776.00,96.2,4.151
20,807174864,435455927,-56656843,7,-891647819776.00,96.2,4.151
20,807174865,435455955,-56656868,7,-891647819776.00,96.2,4.151
20,807174866,435455984,-56656921,7,-891647819776.00,96.2,4.151
20,807174867,435455971,-56656928,7,-891647819776.00,96.2,4.151
20,807174868,435455953,-56656923,7,-891647819776.00,96.2,4.151
20,807174869,435455944,-56656928,7,-891647819776.00,96.2,4.151
20,807174870,435455921,-56656920,7,-891647819776.00,96.2,4.151
20,807174871,435455892,-56656911,7,-891647819776.00,96.2,4.151
20,807174872,435455855,-56656927,7,-891647819776.00,96.2,4.151
20,807174873,435455814,-56656936,7,-891647819776.00,96.2,4.151
20,807174874,435455797,-56656935,7,-891647819776.00,96.2,4.151
20,807174875,435455755,-56656944,7,-891647819776.00,96.2,4.151
20,807174876,435455725,-56656942,7,-891647819776.00,96.2,4.151
20,807174877,435455717,-56656947,7,-891647819776.00,96.2,4.151
20,807174878,435455703,-56656954,7,-891647819776.00,96.2,4.151
20,807174879,435455690,-56656951,7,-891647819776.00,96.2,4.151
20,807174880,435455781,-56656928,7,-891647819776.00,96.2,4.151
20,807174881,435455783,-56656937,7,-891647819776.00,96.2,4.151
20,807174882,435455762,-56656936,7,-891647819776.00,96.2,4.151
20,807174883,435455762,-56656933,7,-891647819776.00,96.2,4.151
20,807174884,435455777,-56656927,7,-891647819776.00,96.2,4.151
20,807174885,435455800,-56656925,7,-891647819776.00,96.2,4.151
20,807174886,435455800,-56656933,7,-891647819776.00,96.2,4.151
20,807174887,435455792,-56656950,7,-891647819776.00,96.2,4.151
20,807174888,435455798,-56656946,7,-891647819776.00,96.2,4.151
20,807174889,435455801,-56656945,7,-891647819776.00,96.2,4.151
20,807174890,435455806,-56656942,7,-891647819776.00,96.2,4.151
