ID,UTC,LAT,LON,NSAT,WIND_DIR_LOWER,WIND_SPD_LOWER,WIND_DIR_UPPER,WIND_SPD_UPPER,STRUCT_ORIENT,PITCH_ANGLE,ROLL_ANGLE,BAT,VOLBAT
1,807188712,435455696,-56656677,5,340.0,0.000,341.0,0.000,225.1,66,32,95.0,4.144
1,807188713,435455824,-56656510,5,340.0,0.000,341.0,0.000,225.3,66,31,95.0,4.144
1,807188714,435455798,-56656524,5,340.0,0.000,341.0,0.000,225.7,66,31,95.0,4.144
1,807188715,435455884,-56656475,5,340.0,0.000,341.0,0.000,226.1,66,32,95.0,4.144
1,807188716,435455748,-56656739,6,340.0,0.500,341.0,0.000,226.8,66,31,95.0,4.144
1,807188717,435455685,-56656753,6,340.0,0.000,341.0,0.000,227.0,66,31,95.0,4.144
1,807188718,435455110,-56657188,6,340.0,0.000,341.0,0.000,226.7,66,31,95.0,4.144
1,807188719,435454939,-56657219,6,340.0,0.000,341.0,0.000,226.3,66,31,95.0,4.144
1,807188720,435455152,-56657417,6,340.0,0.000,341.0,0.000,225.6,66,31,95.0,4.144
1,807188721,435455121,-56657578,5,340.0,0.000,341.0,0.000,225.1,66,31,95.0,4.144
1,807188722,435455128,-56657525,4,340.0,0.000,341.0,0.000,224.2,66,31,95.0,4.144
1,807188723,435454991,-56657640,5,340.0,0.000,341.0,0.500,223.7,66,31,95.0,4.144
1,807188724,435454892,-56657711,4,340.0,0.000,341.0,0.000,224.8,66,31,95.0,4.144
1,807188725,435454708,-56657787,4,340.0,0.000,341.0,0.000,227.2,67,31,95.0,4.144
1,807188726,435454943,-56657811,5,340.0,0.000,341.0,0.000,229.0,66,31,95.0,4.144
1,807188727,435454946,-56657837,5,340.0,0.000,341.0,0.000,230.9,66,31,95.0,4.144
1,807188728,435454953,-56657676,5,340.0,0.000,341.0,0.000,232.1,66,31,95.0,4.144
1,807188729,435454999,-56657606,4,340.0,0.000,341.0,0.000,232.4,66,31,95.0,4.144
1,807188730,435455361,-56657413,5,340.0,0.000,341.0,0.000,232.4,66,31,95.0,4.144
1,807188731,435455351,-56657418,5,340.0,0.000,341.0,0.000,232.5,66,32,95.0,4.144
1,807188732,435455288,-56657360,5,340.0,0.000,341.0,0.000,232.3,66,31,95.0,4.144
1,807188733,435455251,-56657280,6,340.0,0.000,341.0,0.000,234.0,66,32,95.0,4.144
1,807188734,435455238,-56657273,6,340.0,0.000,341.0,0.000,234.4,66,31,95.0,4.144
1,807188735,435455249,-56657252,6,340.0,0.000,341.0,0.000,234.4,66,31,95.0,4.144
1,807188736,435455330,-56657291,8,340.0,0.000,341.0,0.000,232.8,66,32,95.0,4.144
1,807188737,435455331,-56657302,6,340.0,0.000,341.0,0.000,232.4,66,32,95.0,4.144
1,807188738,435454928,-56657651,6,340.0,0.000,341.0,0.000,232.3,66,31,95.0,4.146
1,807188739,435455034,-56657625,4,340.0,0.000,341.0,0.000,231.9,66,31,95.0,4.146
1,807188740,435454670,-56657836,6,340.0,0.000,341.0,0.000,231.9,66,31,95.0,4.146
1,807188741,435454556,-56657955,5,340.0,0.000,341.0,0.000,231.8,66,31,95.0,4.146
1,807188742,435454665,-56657925,5,340.0,0.000,341.0,0.000,231.6,66,31,95.0,4.146
1,807188743,435454671,-56657889,5,340.0,0.000,341.0,0.000,231.3,66,31,95.0,4.146
1,807188744,435454701,-56657768,5,340.0,0.000,341.0,0.000,231.2,66,32,95.0,4.146
1,807188745,435454742,-56657760,5,340.0,0.000,341.0,0.000,230.8,66,32,95.0,4.146
1,807188746,435454562,-56657942,6,340.0,0.000,341.0,0.000,230.6,66,32,95.0,4.146
1,807188747,435454461,-56658042,7,340.0,0.000,341.0,0.000,230.2,66,31,95.0,4.146
1,807188748,435454390,-56658120,7,340.0,0.000,341.0,0.000,229.8,66,32,95.0,4.146
1,807188749,435454276,-56658238,7,340.0,0.000,341.0,0.000,229.3,66,32,95.0,4.146
1,807188750,435454132,-56658334,8,340.0,0.000,341.0,0.000,228.8,66,31,95.0,4.146
1,807188751,435454390,-56658268,7,340.0,0.000,341.0,0.000,228.7,66,31,95.0,4.146
1,807188752,435454445,-56658287,6,340.0,0.000,341.0,0.000,228.4,66,32,95.0,4.146
1,807188753,435454439,-56658179,7,340.0,0.000,341.0,0.000,228.0,66,32,95.0,4.146
1,807188754,435454374,-56658160,6,340.0,0.000,341.0,0.000,227.6,66,31,95.0,4.146
1,807188755,435454603,-56657971,5,340.0,0.000,341.0,0.000,227.6,65,32,95.0,4.146
1,807188756,435454588,-56657922,5,340.0,0.000,341.0,0.000,227.4,66,29,95.0,4.146
1,807188757,435454579,-56657762,4,340.0,0.000,341.0,0.000,227.7,66,30,95.0,4.146
1,807188759,435454590,-56657855,5,340.0,0.000,341.0,0.000,226.8,65,32,95.0,4.146
1,807188760,435454510,-56657858,5,340.0,0.000,341.0,0.000,227.7,66,30,95.0,4.146
1,807188761,435454338,-56657975,5,340.0,0.000,341.0,0.000,229.3,66,30,95.0,4.146
1,807188762,435454339,-56657910,6,nan,nan,341.0,0.000,229.2,65,31,95.0,4.146
1,807188763,435454620,-56657972,6,340.0,0.000,341.0,0.000,228.4,65,32,95.0,4.146
1,807188764,435454390,-56658103,7,340.0,0.000,341.0,0.000,227.0,65,33,95.0,4.146
1,807188765,435454291,-56658125,7,340.0,0.000,341.0,0.000,226.7,64,33,95.0,4.146
1,807188766,435454421,-56658098,7,340.0,0.000,341.0,0.000,227.0,65,33,95.0,4.146
1,807188767,435454495,-56658136,6,340.0,0.000,341.0,0.000,226.6,65,34,95.0,4.146
1,807188768,435454671,-56657908,6,340.0,0.000,nan,nan,225.9,64,35,95.0,4.146
1,807188769,435455045,-56657333,6,340.0,0.000,341.0,0.000,226.7,65,34,95.0,4.146
1,807188770,435455040,-56657394,6,340.0,0.000,341.0,0.000,227.0,65,33,95.0,4.146
1,807188771,435454811,-56657452,7,340.0,0.000,341.0,0.000,226.9,64,34,95.0,4.146
1,807188772,435454661,-56657512,6,340.0,0.000,341.0,0.000,226.2,64,34,95.0,4.146
1,807188773,435454405,-56657696,7,340.0,0.000,341.0,0.000,226.9,65,32,95.0,4.146
1,807188774,435454418,-56658094,6,340.0,0.000,341.0,0.000,227.1,65,33,95.0,4.146
1,807188775,435454302,-56658267,6,340.0,0.000,341.0,0.000,226.2,64,34,95.0,4.146
1,807188776,435454272,-56658112,7,340.0,0.000,341.0,0.000,226.3,65,32,95.0,4.146
1,807188777,435454215,-56658265,4,340.0,0.000,341.0,0.000,226.4,65,29,95.0,4.146
1,807188778,435454360,-56658295,8,340.0,0.000,341.0,0.000,226.5,65,27,95.0,4.146
1,807188779,435454392,-56658125,6,340.0,0.000,341.0,0.000,226.6,65,30,95.0,4.146
1,807188780,435454459,-56658247,7,340.0,0.000,341.0,0.000,226.3,64,33,95.0,4.146
1,807188781,435454277,-56658359,5,340.0,0.000,341.0,0.000,226.5,64,31,95.0,4.146
1,807188782,435454376,-56658370,5,340.0,0.000,341.0,0.000,226.4,63,33,95.0,4.146
1,807188783,435454394,-56658414,7,340.0,0.000,341.0,0.000,225.2,64,34,95.0,4.146
1,807188784,435454664,-56658120,5,340.0,0.000,341.0,0.000,225.7,64,32,95.0,4.142
1,807188785,435454621,-56658346,5,340.0,0.000,341.0,0.000,226.0,64,32,95.0,4.142
1,807188786,435454564,-56658170,6,340.0,0.000,341.0,0.000,225.6,64,33,95.0,4.142
1,807188787,435454642,-56658063,4,340.0,0.000,341.0,0.000,226.1,64,33,95.0,4.142
1,807188788,435454653,-56658074,6,340.0,0.000,341.0,0.000,226.3,64,32,95.0,4.142
1,807188789,435454553,-56657859,6,340.0,0.000,341.0,0.000,225.9,64,33,95.0,4.142
1,807188790,435454395,-56657786,5,340.0,0.000,341.0,0.000,225.6,64,32,95.0,4.142
1,807188791,435454779,-56657391,6,340.0,0.000,341.0,0.000,225.9,64,30,95.0,4.142
1,807188792,435454238,-56657812,5,340.0,0.000,341.0,0.000,226.8,65,34,95.0,4.142
1,807188793,435454244,-56657791,4,340.0,0.000,341.0,0.000,225.6,63,35,95.0,4.142
1,807188794,435454133,-56657897,6,340.0,0.000,341.0,0.000,225.9,64,34,95.0,4.142
1,807188795,435453637,-56658097,6,340.0,0.000,341.0,0.000,225.9,64,34,95.0,4.142
1,807188796,435453790,-56658028,5,340.0,0.000,341.0,0.000,226.2,64,34,95.0,4.142
1,807188797,435453957,-56657885,4,340.0,0.000,341.0,0.000,226.8,64,34,95.0,4.142
1,807188798,435454000,-56657821,5,340.0,0.000,341.0,0.000,226.6,64,34,95.0,4.142
1,807188799,435454353,-56657553,5,340.0,0.000,341.0,0.000,226.0,64,34,95.0,4.142
1,807188800,435454383,-56657483,5,340.0,0.000,341.0,0.000,225.4,64,34,95.0,4.142
1,807188801,435454487,-56657350,6,nan,nan,341.0,0.000,225.1,64,34,95.0,4.142
1,807188802,435454424,-56657416,8,340.0,0.000,nan,nan,225.3,64,34,95.0,4.142
1,807188803,435454394,-56657499,8,340.0,0.000,341.0,0.000,225.5,64,33,95.0,4.142
1,807188804,435454351,-56657568,8,340.0,0.000,341.0,0.000,225.5,64,33,95.0,4.142
1,807188805,435454122,-56657435,6,340.0,0.000,341.0,0.000,225.7,64,34,95.0,4.142
1,807188806,435453853,-56657321,6,340.0,0.000,341.0,0.000,225.2,63,35,95.0,4.142
1,807188807,435453908,-56657241,6,340.0,0.000,341.0,0.000,225.2,63,35,95.0,4.142
1,807188808,435453878,-56657192,6,340.0,0.000,341.0,0.000,225.1,63,35,95.0,4.142
1,807188809,435453787,-56657275,6,340.0,0.000,341.0,0.000,224.9,63,35,95.0,4.142
1,807188810,435453876,-56657329,6,340.0,0.000,341.0,0.000,225.1,63,35,95.0,4.142
1,807188811,435453795,-56657431,6,340.0,0.000,341.0,0.000,225.1,63,35,95.0,4.142
1,807188812,435453846,-56657499,6,340.0,0.000,341.0,0.000,225.2,63,35,95.0,4.142
1,807188813,435453701,-56657593,6,340.0,0.000,341.0,0.000,225.3,63,35,95.0,4.142
1,807188814,435453643,-56657440,7,340.0,0.000,341.0,0.000,225.4,63,35,95.0,4.142
1,807188815,435453899,-56657244,7,340.0,0.000,341.0,0.000,225.4,63,35,95.0,4.142
1,807188816,435454248,-56657049,6,340.0,0.000,341.0,0.000,225.2,63,35,95.0,4.142
1,807188817,435454337,-56657088,6,340.0,0.000,341.0,0.000,225.0,63,35,95.0,4.142
1,807188818,435454341,-56657112,6,340.0,0.000,341.0,0.000,224.6,63,35,95.0,4.142
1,807188819,435454513,-56657171,6,340.0,0.000,341.0,0.000,224.6,63,35,95.0,4.142
1,807188820,435454636,-56657024,6,340.0,0.000,341.0,0.000,224.7,63,35,95.0,4.142
1,807188821,435454400,-56656824,7,340.0,0.000,341.0,0.000,224.7,63,35,95.0,4.142
1,807188822,435454525,-56656678,7,340.0,0.000,341.0,0.000,224.4,63,35,95.0,4.142
1,807188823,435454221,-56656827,7,340.0,0.000,341.0,0.000,224.4,63,34,95.0,4.142
1,807188824,435454674,-56656424,8,340.0,0.000,341.0,0.000,224.5,64,34,95.0,4.142
1,807188825,435454957,-56656324,6,340.0,0.000,341.0,0.000,224.5,63,34,95.0,4.142
1,807188826,435454851,-56656381,7,340.0,0.000,341.0,0.000,224.6,63,34,95.0,4.142
1,807188827,435455201,-56656523,8,340.0,0.000,341.0,0.000,224.8,64,33,95.0,4.142
1,807188828,435455246,-56656396,8,340.0,0.000,341.0,0.500,224.8,64,33,95.0,4.142
1,807188829,435455273,-56656418,8,340.0,0.000,341.0,0.000,224.6,64,34,95.0,4.145
1,807188830,435454969,-56656664,7,340.0,0.000,341.0,0.000,224.7,63,35,95.0,4.145
1,807188831,435455497,-56656029,6,340.0,0.000,341.0,0.000,225.2,64,34,95.0,4.145
1,807188832,435455152,-56656296,6,340.0,0.000,341.0,0.000,225.0,64,34,95.0,4.145
1,807188833,435455212,-56656303,6,340.0,0.000,341.0,0.000,224.6,64,35,95.0,4.145
1,807188834,435455213,-56656270,7,340.0,0.000,341.0,0.000,224.9,64,33,95.0,4.145
1,807188835,435455323,-56656339,7,340.0,0.000,341.0,0.000,224.8,64,33,95.0,4.145
1,807188836,435455147,-56656424,7,340.0,0.000,341.0,0.000,224.5,64,33,95.0,4.145
1,807188837,435455428,-56656285,7,340.0,0.000,341.0,0.000,224.9,64,33,95.0,4.145
1,807188838,435455593,-56656142,7,340.0,0.000,341.0,0.000,225.5,64,32,95.0,4.145
1,807188839,435455530,-56656124,8,340.0,0.000,341.0,0.000,226.0,64,32,95.0,4.145
1,807188840,435455261,-56656237,7,nan,nan,341.0,0.500,226.0,64,34,95.0,4.145
1,807188841,435455301,-56656286,6,340.0,0.000,nan,nan,226.1,64,33,95.0,4.145
1,807188842,435455482,-56656214,7,340.0,0.000,341.0,0.000,225.7,64,34,95.0,4.145
1,807188843,435455605,-56656222,6,340.0,0.000,341.0,0.000,225.0,64,34,95.0,4.145
1,807188844,435455724,-56656233,5,340.0,0.000,341.0,0.000,225.2,64,33,95.0,4.145
1,807188845,435455755,-56656185,7,340.0,0.000,341.0,0.000,224.7,64,34,95.0,4.145
1,807188846,435456186,-56656076,7,340.0,0.000,341.0,0.000,224.7,64,34,95.0,4.145
1,807188847,435456132,-56656304,7,340.0,0.000,341.0,0.000,224.4,63,35,95.0,4.145
1,807188848,435456377,-56656201,6,340.0,0.000,341.0,0.000,224.1,63,35,95.0,4.145
1,807188849,435456053,-56656503,6,340.0,0.000,341.0,0.000,224.5,64,34,95.0,4.145
1,807188850,435455875,-56656762,5,340.0,0.000,341.0,0.000,225.6,64,32,95.0,4.145
1,807188851,435455988,-56656677,6,340.0,0.000,341.0,0.000,225.4,64,32,95.0,4.145
1,807188852,435455977,-56656372,7,340.0,0.000,341.0,0.000,224.8,64,33,95.0,4.145
1,807188853,435455990,-56656436,7,340.0,0.000,341.0,0.000,224.6,64,33,95.0,4.145
1,807188854,435455908,-56656604,7,340.0,0.000,341.0,0.000,225.0,64,32,95.0,4.145
1,807188855,435456085,-56656558,7,340.0,0.000,341.0,0.000,224.6,64,33,95.0,4.145
1,807188856,435456350,-56656346,8,340.0,0.000,341.0,0.000,224.5,64,32,95.0,4.145
1,807188857,435456433,-56656223,7,340.0,0.000,341.0,0.000,225.4,64,31,95.0,4.145
1,807188858,435456291,-56656401,8,340.0,0.000,341.0,0.000,225.0,64,32,95.0,4.145
1,807188859,435456746,-56655864,7,340.0,0.000,341.0,0.000,224.8,64,32,95.0,4.145
1,807188860,435456641,-56655985,6,340.0,0.000,341.0,0.000,224.7,64,33,95.0,4.145
1,807188861,435456306,-56656134,7,340.0,0.000,341.0,0.000,224.6,64,34,95.0,4.145
1,807188862,435456148,-56655944,6,340.0,0.000,341.0,0.000,224.5,64,34,95.0,4.145
1,807188863,435456307,-56655748,6,340.0,0.000,341.0,0.000,224.5,64,34,95.0,4.145
1,807188864,435456140,-56656063,6,340.0,0.000,341.0,0.000,224.7,64,33,95.0,4.145
1,807188865,435456104,-56656580,7,340.0,0.000,341.0,0.000,224.5,64,34,95.0,4.145
1,807188866,435455745,-56656970,5,340.0,0.000,341.0,0.000,224.5,64,34,95.0,4.145
1,807188867,435455730,-56657148,6,340.0,0.000,341.0,0.000,224.7,64,34,95.0,4.145
1,807188868,435455740,-56657205,7,340.0,0.000,341.0,0.000,225.1,64,33,95.0,4.145
1,807188869,435455706,-56657185,7,340.0,0.000,341.0,0.000,225.0,64,32,95.0,4.145
1,807188870,435455648,-56657163,7,340.0,0.000,341.0,0.000,225.0,64,33,95.0,4.145
1,807188871,435455320,-56657113,6,340.0,0.000,341.0,0.000,225.0,64,33,95.0,4.145
1,807188872,435455398,-56657357,6,340.0,0.000,341.0,0.000,225.0,65,32,95.0,4.145
1,807188873,435455216,-56657145,6,340.0,0.000,341.0,0.000,225.0,65,32,95.0,4.145
1,807188874,435455156,-56657453,6,340.0,0.000,341.0,0.000,225.0,64,33,95.0,4.141
1,807188875,435455345,-56657890,6,340.0,0.000,341.0,0.000,224.7,64,34,95.0,4.141
1,807188876,435455437,-56658135,6,340.0,0.000,341.0,0.000,224.8,64,34,95.0,4.141
1,807188877,435455256,-56658048,7,340.0,0.000,341.0,0.000,224.8,64,33,95.0,4.141
1,807188878,435455311,-56658014,6,340.0,0.000,341.0,0.000,224.5,64,33,95.0,4.141
1,807188879,435455366,-56657931,6,nan,nan,341.0,0.000,224.3,64,34,95.0,4.141
1,807188880,435455606,-56657663,7,340.0,0.000,nan,nan,224.4,64,34,95.0,4.141
1,807188881,435455539,-56657661,6,340.0,0.000,341.0,0.000,224.6,64,33,95.0,4.141
1,807188882,435455446,-56657583,6,340.0,0.000,341.0,0.000,224.6,64,33,95.0,4.141
1,807188883,435455295,-56657608,6,340.0,0.000,341.0,0.000,224.6,64,33,95.0,4.141
1,807188884,435455213,-56657652,6,340.0,0.000,341.0,0.000,224.5,64,33,95.0,4.141
1,807188885,435455362,-56657373,6,340.0,0.000,341.0,0.000,224.4,64,33,95.0,4.141
1,807188886,435455593,-56657248,6,340.0,0.000,341.0,0.000,224.8,65,33,95.0,4.141
1,807188887,435455530,-56656991,6,340.0,0.000,341.0,0.000,224.8,65,32,95.0,4.141
1,807188888,435455585,-56656875,8,340.0,0.000,341.0,0.000,225.0,65,31,95.0,4.141
1,807188889,435455477,-56656800,7,340.0,0.000,341.0,0.000,224.5,65,32,95.0,4.141
1,807188890,435455449,-56656779,5,340.0,0.000,341.0,0.000,224.6,65,32,95.0,4.141
1,807188891,435455382,-56657041,7,340.0,0.000,341.0,0.000,224.8,65,32,95.0,4.141
1,807188892,435455939,-56656827,7,340.0,0.000,341.0,0.000,225.0,65,31,95.0,4.141
1,807188893,435455668,-56657044,7,340.0,0.000,341.0,0.000,224.8,65,32,95.0,4.141
1,807188894,435455608,-56656986,7,340.0,0.000,341.0,0.000,224.5,65,32,95.0,4.141
1,807188895,435455718,-56656813,8,340.0,0.000,341.0,0.000,224.6,65,32,95.0,4.141
1,807188896,435456207,-56656144,8,340.0,0.000,341.0,0.000,224.9,65,31,95.0,4.141
1,807188897,435456204,-56656011,8,340.0,0.000,341.0,0.000,224.5,65,33,95.0,4.141
1,807188898,435455724,-56656341,7,340.0,0.000,341.0,0.000,224.5,65,32,95.0,4.141
1,807188899,435455983,-56655923,7,340.0,0.000,341.0,0.000,225.0,65,31,95.0,4.141
1,807188900,435456273,-56655538,7,340.0,0.000,341.0,0.000,224.7,65,32,95.0,4.141
1,807188901,435456447,-56655323,7,340.0,0.000,341.0,0.000,224.3,65,32,95.0,4.141
1,807188902,435456220,-56655515,6,340.0,0.000,341.0,0.000,224.6,65,32,95.0,4.141
1,807188903,435456380,-56655428,6,340.0,0.000,341.0,0.000,224.7,65,32,95.0,4.141
1,807188904,435456465,-56655392,7,340.0,0.000,341.0,0.000,224.6,65,32,95.0,4.141
1,807188905,435456461,-56655618,6,340.0,0.000,nan,nan,224.6,65,32,95.0,4.141
1,807188906,435456426,-56655621,5,340.0,0.000,341.0,0.000,224.7,65,32,95.0,4.141
1,807188907,435456426,-56655530,6,340.0,0.000,341.0,0.000,224.5,65,32,95.0,4.141
1,807188908,435456542,-56655671,7,340.0,0.000,341.0,0.000,224.4,65,32,95.0,4.141
1,807188909,435457234,-56655015,8,340.0,0.000,341.0,0.000,224.4,65,32,95.0,4.141
1,807188910,435456855,-56655351,8,340.0,0.000,341.0,0.000,224.6,65,32,95.0,4.141
1,807188911,435457103,-56655072,7,340.0,0.000,341.0,0.000,224.4,65,32,95.0,4.141
1,807188912,435457022,-56655011,7,340.0,0.000,341.0,0.000,224.7,65,32,95.0,4.141
1,807188913,435457058,-56654962,6,340.0,0.000,341.0,0.000,224.5,65,32,95.0,4.141
1,807188914,435457096,-56654893,5,340.0,0.000,341.0,0.000,224.5,65,32,95.0,4.141
1,807188915,435457037,-56654908,5,340.0,0.000,341.0,0.000,224.5,65,32,95.0,4.141
1,807188916,435457181,-56655042,5,340.0,0.000,341.0,0.000,224.4,65,32,95.0,4.141
1,807188917,435456902,-56655276,6,340.0,0.000,341.0,0.000,224.5,65,32,95.0,4.141
1,807188918,435457203,-56654952,7,340.0,0.000,341.0,0.000,225.2,65,31,95.0,4.145
1,807188919,435457364,-56654805,6,nan,nan,341.0,0.000,224.9,65,33,95.0,4.145
1,807188920,435457594,-56654779,5,340.0,0.000,341.0,0.000,224.3,65,32,95.0,4.145
1,807188921,435457145,-56654951,5,340.0,0.000,341.0,0.000,225.1,66,31,95.0,4.145
1,807188922,435457174,-56654779,6,340.0,0.000,341.0,0.000,224.8,66,31,95.0,4.145
1,807188923,435456421,-56655230,6,340.0,0.000,341.0,0.000,224.5,65,32,95.0,4.145
1,807188924,435456005,-56655547,6,340.0,0.000,341.0,0.000,224.6,66,31,95.0,4.145
1,807188925,435455789,-56655789,7,340.0,0.000,341.0,0.000,224.8,66,31,95.0,4.145
1,807188926,435455759,-56655851,7,340.0,0.000,341.0,0.000,224.7,66,31,95.0,4.145
1,807188927,435455595,-56656189,7,340.0,0.000,341.0,0.000,224.5,65,32,95.0,4.145
1,807188928,435455656,-56656187,5,340.0,0.000,341.0,0.000,224.7,65,33,95.0,4.145
1,807188929,435455714,-56655854,5,340.0,0.000,341.0,0.000,224.4,65,32,95.0,4.145
1,807188930,435455629,-56655686,7,340.0,0.000,341.0,0.000,224.6,65,32,95.0,4.145
1,807188931,435457009,-56655628,7,340.0,0.000,341.0,0.000,224.3,65,32,95.0,4.145
1,807188932,435456722,-56655699,6,340.0,0.000,341.0,0.000,224.2,65,32,95.0,4.145
1,807188933,435456615,-56656060,6,340.0,0.000,341.0,0.000,224.1,65,33,95.0,4.145
1,807188934,435456632,-56656027,7,340.0,0.000,341.0,0.000,224.2,65,33,95.0,4.145
1,807188935,435457320,-56655595,6,340.0,0.000,341.0,0.000,224.6,65,33,95.0,4.145
1,807188936,435457614,-56655571,6,340.0,0.000,341.0,0.000,224.3,65,33,95.0,4.145
1,807188937,435457287,-56655360,7,340.0,0.000,341.0,0.000,224.0,65,33,95.0,4.145
1,807188938,435456848,-56655260,7,340.0,0.000,341.0,0.000,223.9,65,33,95.0,4.145
1,807188939,435456740,-56655101,5,340.0,0.000,nan,nan,223.9,65,33,95.0,4.145
1,807188940,435456703,-56655037,5,340.0,0.000,341.0,0.000,223.9,65,34,95.0,4.145
1,807188941,435456749,-56655238,5,340.0,0.000,341.0,0.000,224.2,65,34,95.0,4.145
1,807188942,435456366,-56655173,6,340.0,0.000,341.0,0.000,224.4,65,33,95.0,4.145
1,807188943,435455992,-56655310,6,340.0,0.000,341.0,0.000,224.6,65,33,95.0,4.145
1,807188944,435455937,-56655330,6,340.0,0.000,341.0,0.000,224.6,65,33,95.0,4.145
1,807188945,435455552,-56655521,6,340.0,0.000,341.0,0.000,224.4,65,33,95.0,4.145
1,807188946,435455476,-56655463,6,340.0,0.000,341.0,0.000,224.4,65,33,95.0,4.145
1,807188947,435455104,-56655431,7,340.0,0.000,341.0,0.000,224.0,65,33,95.0,4.145
1,807188948,435455327,-56655600,6,340.0,0.000,341.0,0.000,224.1,65,33,95.0,4.145
1,807188949,435455475,-56655533,6,340.0,0.000,341.0,0.000,224.9,66,31,95.0,4.145
1,807188950,435455634,-56655476,7,340.0,0.000,341.0,0.000,225.0,65,31,95.0,4.145
1,807188951,435455504,-56655546,5,340.0,0.000,341.0,0.000,224.2,65,33,95.0,4.145
1,807188952,435455503,-56655730,5,340.0,0.000,341.0,0.000,224.5,65,32,95.0,4.145
1,807188953,435455947,-56656164,7,340.0,0.000,341.0,0.000,224.4,65,32,95.0,4.145
1,807188954,435456018,-56656183,6,340.0,0.000,341.0,0.000,224.2,65,33,95.0,4.145
1,807188955,435455929,-56655941,5,340.0,0.000,341.0,0.000,224.1,65,33,95.0,4.145
1,807188956,435455674,-56656024,6,340.0,0.000,341.0,0.000,224.3,65,33,95.0,4.145
1,807188957,435455363,-56655960,7,340.0,0.000,341.0,0.000,224.3,65,32,95.0,4.145
1,807188958,435455214,-56655878,7,nan,nan,341.0,0.000,224.1,65,33,95.0,4.145
1,807188959,435455155,-56656005,5,340.0,0.000,341.0,0.000,223.9,65,33,95.0,4.145
1,807188960,435455039,-56656074,5,340.0,0.000,341.0,0.000,224.1,65,33,95.0,4.145
1,807188961,435455549,-56655795,7,340.0,0.000,341.0,0.000,224.2,66,32,95.0,4.145
1,807188962,435455398,-56655849,5,340.0,0.000,341.0,0.000,224.4,65,32,95.0,4.145
1,807188963,435455251,-56655901,5,340.0,0.000,341.0,0.000,224.2,65,34,95.0,4.148
1,807188964,435455514,-56655757,5,340.0,0.000,341.0,0.000,223.6,65,33,95.0,4.148
1,807188965,435455500,-56655966,5,340.0,0.000,341.0,0.000,224.1,65,34,95.0,4.148
1,807188966,435455335,-56656289,7,340.0,0.000,341.0,0.000,223.0,64,34,95.0,4.148
1,807188967,435455505,-56656328,5,340.0,0.000,341.0,0.000,223.8,65,33,95.0,4.148
1,807188968,435455507,-56656321,5,340.0,0.000,341.0,0.000,223.9,65,33,95.0,4.148
1,807188969,435455467,-56656482,6,340.0,0.000,341.0,0.000,223.5,64,34,95.0,4.148
1,807188970,435455278,-56656624,7,340.0,0.000,341.0,0.000,223.3,64,34,95.0,4.148
1,807188971,435455269,-56656611,7,340.0,0.000,341.0,0.000,223.4,64,32,95.0,4.148
1,807188972,435455236,-56656616,4,340.0,0.000,341.0,0.000,224.0,65,31,95.0,4.148
1,807188973,435455365,-56656304,7,340.0,0.000,nan,nan,223.7,65,31,95.0,4.148
1,807188974,435455146,-56656682,7,340.0,0.000,341.0,0.000,223.5,65,32,95.0,4.148
1,807188975,435455392,-56656732,7,340.0,0.000,341.0,0.000,223.6,65,31,95.0,4.148
1,807188976,435455818,-56656670,8,340.0,0.000,341.0,0.000,224.2,65,30,95.0,4.148
1,807188977,435455618,-56656863,8,340.0,0.000,341.0,0.000,224.3,65,30,95.0,4.148
1,807188978,435455514,-56656927,8,340.0,0.000,341.0,0.000,223.7,65,31,95.0,4.148
1,807188979,435455468,-56657023,8,340.0,0.000,341.0,0.000,223.7,65,30,95.0,4.148
1,807188980,435455380,-56657044,8,340.0,0.000,341.0,0.000,224.1,65,29,95.0,4.148
1,807188981,435455327,-56657075,8,340.0,0.000,341.0,0.000,224.3,65,30,95.0,4.148
1,807188982,435455262,-56657109,8,340.0,0.000,341.0,0.000,223.8,64,16,95.0,4.148
1,807188983,435455221,-56657214,8,340.0,0.000,341.0,0.000,224.8,66,29,95.0,4.148
1,807188984,435455229,-56657216,5,340.0,0.000,341.0,0.000,225.0,65,30,95.0,4.148
1,807188985,435455311,-56657079,5,340.0,0.000,341.0,0.000,224.4,65,31,95.0,4.148
1,807188986,435455297,-56657107,6,340.0,0.000,341.0,0.000,224.8,65,30,95.0,4.148
1,807188987,435455268,-56657044,5,340.0,0.000,341.0,0.000,224.7,65,30,95.0,4.148
1,807188988,435455127,-56657339,7,340.0,0.000,341.0,0.000,223.9,65,31,95.0,4.148
1,807188989,435455233,-56657429,8,340.0,0.000,341.0,0.000,224.2,65,31,95.0,4.148
1,807188990,435455277,-56657395,4,340.0,0.000,341.0,0.000,224.1,65,30,95.0,4.148
1,807188991,435455135,-56657450,8,340.0,0.000,341.0,0.000,223.5,65,31,95.0,4.148
1,807188992,435455216,-56657361,8,340.0,0.000,341.0,0.000,223.6,65,31,95.0,4.148
1,807188993,435455326,-56657276,7,340.0,0.000,341.0,0.000,223.7,65,30,95.0,4.148
1,807188994,435455473,-56657095,6,340.0,0.000,341.0,0.000,223.6,65,31,95.0,4.148
1,807188995,435455585,-56657055,6,340.0,0.000,341.0,0.000,223.4,65,31,95.0,4.148
