1,808477022,435424552,-56772629,6,127.0,0.800,123.0,0.000,180.7,17,22,98.6,4.175
1,808477023,435424515,-56772762,6,127.0,0.800,123.0,0.000,180.7,17,22,98.6,4.176
1,808477024,435424475,-56772810,6,127.0,0.700,123.0,0.000,180.7,17,22,98.6,4.176
1,808477025,435424483,-56772844,6,127.0,0.600,123.0,0.500,180.7,17,22,98.6,4.175
1,808477026,435424422,-56772565,7,127.0,0.600,123.0,0.000,180.7,17,22,98.6,4.177
1,808477027,435424445,-56772360,6,127.0,0.800,123.0,0.700,180.7,17,22,98.6,4.175
1,808477028,435424408,-56772180,6,127.0,0.800,123.0,0.900,180.7,17,22,98.6,4.179
1,808477029,435424411,-56772028,6,127.0,0.700,123.0,0.700,180.7,17,22,98.6,4.177
1,808477030,435424287,-56772131,6,127.0,0.500,123.0,0.500,180.7,17,22,98.6,4.176
1,808477031,435424129,-56772252,6,127.0,0.500,123.0,0.000,180.7,17,22,98.6,4.176
1,808477032,435424261,-56772071,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.176
1,808477033,435424083,-56772195,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.175
1,808477034,435424150,-56772059,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.177
1,808477035,435424118,-56771981,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.177
1,808477036,435424123,-56771939,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.177
1,808477037,435424336,-56771961,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.179
1,808477038,435424488,-56771831,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.174
1,808477039,435424462,-56771887,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.174
1,808477040,435424513,-56771568,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.175
1,808477041,435424465,-56771515,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.176
1,808477042,435424606,-56771457,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.175
1,808477043,435424644,-56771367,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.176
1,808477044,435424616,-56771481,6,127.0,0.000,123.0,0.000,180.7,17,22,98.6,4.176
